Agent,Route#,CID,Dealer Name,City,ST,Zip,ETA,ETD,Fixed Time,Cube,Open,Close,Delivery X-Dock,Special Eq,Lanter ID,Facing PDC,LATITUDE,LONGITUDE,GEORESULT
TOMASEK-CHICAGO,ILBE.FRD.2,FRD,NAPLETON FORD OAK LAWN,Oak Lawn,IL,60453,04:34:00,04:54:00,20,688,23:00:00,05:30:00,"MINOOKA, IL",,L903957,INDIANAPOLIS,41.7197,-87.7733,Exact
TOMASEK-CHICAGO,ILBE.FRD.2,FRD,ZEIGLER FORD,North Riverside,IL,60546,03:53:00,04:13:00,20,308,23:00:00,07:00:00,"MINOOKA, IL",,L903955,INDIANAPOLIS,41.852,-87.8044,Exact
TOMASEK-CHICAGO,ILBE.FRD.3,9FRD,FORD INDIANAPOLIS HVC,Plainfield,IN,46168,22:20:00,23:00:00,40,0,21:20:00,22:20:00,"MINOOKA, IL",,,INDIANAPOLIS,39.6834,-86.3489,Exact
TOMASEK-CHICAGO,ILBE.FRD.3,FRD,CURRIE MOTORS FORD,Valparaiso,IN,46385,01:27:00,01:47:00,20,287,23:00:00,07:00:00,"MINOOKA, IL",,L903954,INDIANAPOLIS,41.4617,-87.0854,Exact
TOMASEK-CHICAGO,ILBE.FRD.3,FRD,LAFAYETTE FORD,Lafayette,IN,47905,00:31:00,00:51:00,20,313,23:00:00,07:00:00,"MINOOKA, IL",,L903956,INDIANAPOLIS,40.3979,-86.8567,Exact
TOMASEK-CHICAGO,ILBE.FRD.3,FRD,WEBB FORD INC,Highland,IN,46322,02:19:00,02:39:00,20,992,23:00:00,05:00:00,"MINOOKA, IL",,L903952,INDIANAPOLIS,41.5358,-87.471,Exact
TOMASEK-CHICAGO,ILBE.FRD.3,HUB,INDY DOCK,Whitestown,IN,46075,23:35:00,23:45:00,10,0,16:00:00,08:00:00,"MINOOKA, IL",,,,39.982,-86.3824,Exact
TOMASEK-CHICAGO,ILBE.FRD.4,FRD,"BILL KAY FORD, INC",Midlothian,IL,60445,05:46:00,06:06:00,20,209,23:00:00,07:00:00,"MINOOKA, IL",,L903958,INDIANAPOLIS,41.6261,-87.7373,Exact
TOMASEK-CHICAGO,ILBE.FRD.4,FRD,CURRIE MTR FRANKFORT,Frankfort,IL,60423,02:33:00,02:53:00,20,278,23:00:00,07:00:00,"MINOOKA, IL",,L903946,INDIANAPOLIS,41.5065,-87.8433,Exact
TOMASEK-CHICAGO,ILBE.FRD.4,FRD,FORD OF HOMEWOOD,Homewood,IL,60430,06:22:00,06:42:00,20,288,23:00:00,07:00:00,"MINOOKA, IL",,L903959,INDIANAPOLIS,41.5565,-87.6957,Exact
TOMASEK-CHICAGO,ILBE.FRD.4,FRD,JOE RIZZA FORD LINC,Orland Park,IL,60462,05:12:00,05:32:00,20,303,23:00:00,06:00:00,"MINOOKA, IL",,L903947,INDIANAPOLIS,41.602,-87.816,Exact
TOMASEK-CHICAGO,ILBE.FRD.4,FRD,SUTTON FORD,Matteson,IL,60443,03:06:00,03:26:00,20,938,23:00:00,05:30:00,"MINOOKA, IL",,L903948,INDIANAPOLIS,41.503,-87.7516,Exact
TOMASEK-CHICAGO,ILBE.FRD.4,RIV,RIVIAN - CHICAGO,Chicago,IL,60612,07:18:00,07:45:00,27,560,02:00:00,12:00:00,"MINOOKA, IL",,L905646,LOUISVILLE,41.8858,-87.678,Exact
TOMASEK-CHICAGO,ILBE.FRD.INDY,9FRD,FORD INDIANAPOLIS HVC,Plainfield,IN,46168,22:20:00,23:00:00,40,0,21:20:00,21:20:00,"MINOOKA, IL",,,INDIANAPOLIS,39.6834,-86.3489,Exact
TOMASEK-CHICAGO,ILBE.FRD.INDY,HUB,INDY DOCK,Whitestown,IN,46075,21:24:00,21:44:00,20,0,16:00:00,08:00:00,"MINOOKA, IL",,,,39.982,-86.3824,Exact
TOMASEK-CHICAGO,ILBE.HK.DES,HUB,DES MOINES DOCK,Des Moines,IA,50316,17:02:00,17:32:00,30,0,15:00:00,08:00:00,"AURORA.HK PDC, IL",,HUB-DES MOINES,,41.6078,-93.5959,Exact
TOMASEK-CHICAGO,ILBE.HK.MADISON IL,HUB,MADISON DOCK,Madison,IL,62060,16:50:00,17:20:00,30,0,16:30:00,17:30:00,"AURORA.HK PDC, IL",,HUB-MADISON,,38.6763,-90.1556,Exact
TOMASEK-CHICAGO,ILBE.HK.STP,HUB,SAINT PAUL DOCK,Saint Paul,MN,55117,20:27:00,20:57:00,30,0,17:00:00,08:00:00,"AURORA.HK PDC, IL",,HUB-SAINT PAUL,,44.9838,-93.0916,Exact
TOMASEK-CHICAGO,ILBE.IADE.AUR.DES,9HYU,HK CHICAGO PDC,Aurora,IL,60506,04:41:00,04:56:00,15,0,00:12:00,08:00:00,"MONTGOMERY, IL",,9HK-CHICAGO,CHICAGO,41.7921,-88.3579,Exact
TOMASEK-CHICAGO,ILBE.IADE.AUR.DES,9HYU,HK CHICAGO PDC,Aurora,IL,60506,16:45:00,17:15:00,30,0,16:45:00,16:45:00,"MONTGOMERY, IL",,9HK-CHICAGO,CHICAGO,41.7921,-88.3579,Exact
TOMASEK-CHICAGO,ILBE.IADE.AUR.DES,9TOY,TOY CHICAGO PDC,Aurora,IL,60506,17:20:00,18:01:00,41,0,17:05:00,06:00:00,"MONTGOMERY, IL",,9TOY-CHICAGO,CHICAGO,41.7893,-88.3694,Exact
TOMASEK-CHICAGO,ILBE.IADE.AUR.DES,HUB,DES MOINES DOCK,Des Moines,IA,50316,22:33:00,23:33:00,60,0,14:00:00,06:00:00,"MONTGOMERY, IL",,HUB-DES MOINES,,41.6078,-93.5959,Exact
TOMASEK-CHICAGO,ILBE.IADE.AUR.DES,HUB,ROCK ISLAND DOCK,Rock Island,IL,61201,02:16:00,02:31:00,15,0,14:00:00,06:00:00,"MONTGOMERY, IL",,HUB-ROCK ISLAND,,41.484,-90.5911,Exact
TOMASEK-CHICAGO,ILBE.IADE.AUR.DES.HK LH,9HYU,HK CHICAGO PDC,Aurora,IL,60506,03:20:00,03:35:00,15,0,16:30:00,06:00:00,"MONTGOMERY, IL",,9HK-CHICAGO,CHICAGO,41.7921,-88.3579,Exact
TOMASEK-CHICAGO,ILBE.IADE.AUR.DES.HK LH,9HYU,HK CHICAGO PDC,Aurora,IL,60506,16:45:00,17:15:00,30,0,16:45:00,16:45:00,"MONTGOMERY, IL",,9HK-CHICAGO,CHICAGO,41.7921,-88.3579,Exact
TOMASEK-CHICAGO,ILBE.IADE.AUR.DES.HK LH,HUB,DES MOINES DOCK,Des Moines,IA,50316,21:47:00,22:47:00,60,0,21:00:00,06:00:00,"MONTGOMERY, IL",,HUB-DES MOINES,,41.6078,-93.5959,Exact
TOMASEK-CHICAGO,ILBE.IADE.JOL.DES,HUB,DES MOINES DOCK,Des Moines,IA,50316,23:10:00,23:40:00,30,0,19:00:00,08:00:00,"JOLIET, IL",,HUB-DES MOINES,,41.6078,-93.5959,Exact
TOMASEK-CHICAGO,ILBE.IADE.JOL.DES,HUB,MINOOKA DOCK,Minooka,IL,60447,05:02:00,05:17:00,15,0,18:00:00,08:00:00,"JOLIET, IL",,HUB-MINOOKA,,41.4457,-88.2843,Exact
TOMASEK-CHICAGO,ILBE.IADE.JOL.DES,HUB,ROCK ISLAND DOCK,Rock Island,IL,61201,02:23:00,02:53:00,30,0,14:00:00,06:00:00,"JOLIET, IL",,HUB-ROCK ISLAND,,41.484,-90.5911,Exact
TOMASEK-CHICAGO,ILBE.ILMA.AUR.MAD,9HYU,HK CHICAGO PDC,Aurora,IL,60506,03:20:00,03:35:00,15,0,16:30:00,06:00:00,"MONTGOMERY, IL",,9HK-CHICAGO,CHICAGO,41.7921,-88.3579,Exact
TOMASEK-CHICAGO,ILBE.ILMA.AUR.MAD,9HYU,HK CHICAGO PDC,Aurora,IL,60506,16:30:00,17:00:00,30,0,16:30:00,16:30:00,"MONTGOMERY, IL",,9HK-CHICAGO,CHICAGO,41.7921,-88.3579,Exact
TOMASEK-CHICAGO,ILBE.ILMA.AUR.MAD,HUB,MADISON DOCK,Madison,IL,62060,21:21:00,22:21:00,60,0,12:00:00,00:30:00,"MONTGOMERY, IL",,HUB-MADISON,,38.6763,-90.1556,Exact
TOMASEK-CHICAGO,ILBE.ILMA.AUR.MAD,HUB,MINOOKA DOCK,Minooka,IL,60447,02:21:00,02:36:00,15,0,18:00:00,05:00:00,"MONTGOMERY, IL",,HUB-MINOOKA,,41.4457,-88.2843,Exact
TOMASEK-CHICAGO,ILBE.ILMA.AUR.MAD.HK LH,9HYU,HK CHICAGO PDC,Aurora,IL,60506,02:42:00,02:57:00,15,0,16:30:00,06:00:00,"MONTGOMERY, IL",,9HK-CHICAGO,CHICAGO,41.7921,-88.3579,Exact
TOMASEK-CHICAGO,ILBE.ILMA.AUR.MAD.HK LH,9HYU,HK CHICAGO PDC,Aurora,IL,60506,16:30:00,17:00:00,30,0,16:30:00,16:30:00,"MONTGOMERY, IL",,9HK-CHICAGO,CHICAGO,41.7921,-88.3579,Exact
TOMASEK-CHICAGO,ILBE.ILMA.AUR.MAD.HK LH,HUB,MADISON DOCK,Madison,IL,62060,21:21:00,22:21:00,60,0,20:00:00,00:30:00,"MONTGOMERY, IL",,HUB-MADISON,,38.6763,-90.1556,Exact
TOMASEK-CHICAGO,ILBE.JOL SH-1,9HYU,HK CHICAGO PDC,Aurora,IL,60506,16:43:00,16:58:00,15,0,16:30:00,06:00:00,"MINOOKA, IL",,9HK-CHICAGO,CHICAGO,41.7921,-88.3579,Exact
TOMASEK-CHICAGO,ILBE.JOL SH-1,9VOL,VOL JOLIET PDC,Joliet,IL,60431,18:45:00,19:29:00,44,0,18:45:00,20:00:00,"MINOOKA, IL",,9VOL-JOLIET,JOLIET,41.4906,-88.1751,Exact
TOMASEK-CHICAGO,ILBE.JOL SH-1,9WWG,WWG MINOOKA PDC,Minooka,IL,60447,20:09:00,20:24:00,15,0,18:00:00,07:00:00,"MINOOKA, IL",,9WWG-MINOOKA,MINOOKA,41.457,-88.2779,MANUAL
TOMASEK-CHICAGO,ILBE.JOL SH-1,MEET,HEBRON MEET,Hebron,IN,46341,22:50:00,23:30:00,40,0,22:50:00,23:00:00,"MINOOKA, IL",,MEET-HEBRON,,41.2909,-87.296,Exact
TOMASEK-CHICAGO,ILBE.JOL SH-2,9HYU,HK CHICAGO PDC,Aurora,IL,60506,17:09:00,17:24:00,15,0,17:00:00,06:00:00,"MINOOKA, IL",,9HK-CHICAGO,CHICAGO,41.7921,-88.3579,Exact
TOMASEK-CHICAGO,ILBE.JOL SH-2,9TOY,TOY CHICAGO PDC,Aurora,IL,60506,17:30:00,17:45:00,15,0,17:30:00,08:00:00,"MINOOKA, IL",,9TOY-CHICAGO,CHICAGO,41.7893,-88.3694,Exact
TOMASEK-CHICAGO,ILBE.JOL SH-2,9VOL,VOL JOLIET PDC,Joliet,IL,60431,18:56:00,20:36:00,100,0,18:00:00,23:00:00,"MINOOKA, IL",,9VOL-JOLIET,JOLIET,41.4906,-88.1751,Exact
TOMASEK-CHICAGO,ILBE.JOL SH-2,9WWG,WWG MINOOKA PDC,Minooka,IL,60447,01:12:00,01:19:00,7,0,20:00:00,08:00:00,"MINOOKA, IL",,9WWG-MINOOKA,MINOOKA,41.457,-88.2779,MANUAL
TOMASEK-CHICAGO,ILBE.JOL SH-2,9WWG,WWG MINOOKA PDC,Minooka,IL,60447,21:11:00,21:41:00,30,0,20:00:00,22:00:00,"MINOOKA, IL",,9WWG-MINOOKA,MINOOKA,41.457,-88.2779,MANUAL
TOMASEK-CHICAGO,ILBE.JOL SH-2,HUB,MINOOKA DOCK,Minooka,IL,60447,18:27:00,18:37:00,10,0,16:00:00,02:00:00,"MINOOKA, IL",,HUB-MINOOKA,,41.4457,-88.2843,Exact
TOMASEK-CHICAGO,ILBE.JOL SH-2,HUB,MINOOKA DOCK,Minooka,IL,60447,20:54:00,21:04:00,10,0,17:00:00,02:00:00,"MINOOKA, IL",,HUB-MINOOKA,,41.4457,-88.2843,Exact
TOMASEK-CHICAGO,ILBE.JOL SH-2,HUB,MINOOKA DOCK,Minooka,IL,60447,21:48:00,22:48:00,60,0,17:00:00,02:00:00,"MINOOKA, IL",,HUB-MINOOKA,,41.4457,-88.2843,Exact
TOMASEK-CHICAGO,ILBE.JOL SH-2,VOL,M & K TRUCK CENTERS,Des Plaines,IL,60018,23:45:00,00:15:00,30,1008,21:30:00,08:00:00,"MINOOKA, IL",,L003208,JOLIET,42.0227,-87.943,Exact
TOMASEK-CHICAGO,ILBE.JOL.IND,HUB,INDIANAPOLIS DOCK,Whitestown,IN,46075,22:39:00,23:59:00,80,0,19:00:00,08:00:00,"JOLIET, IL",,HUB-INDIANAPOLIS,,39.9821,-86.3825,Exact
TOMASEK-CHICAGO,ILBE.JOL.IND,HUB,MINOOKA DOCK,Minooka,IL,60447,01:46:00,02:01:00,15,0,18:00:00,08:00:00,"JOLIET, IL",,HUB-MINOOKA,,41.4457,-88.2843,Exact
TOMASEK-CHICAGO,ILBE.JOL.LAN,HUB,LANSING DOCK,Lansing,MI,48906,23:54:00,00:54:00,60,0,19:00:00,08:00:00,"JOLIET, IL",,HUB-LANSING,,42.7778,-84.6333,Exact
TOMASEK-CHICAGO,ILBE.JOL.MAD,HUB,MADISON DOCK,Madison,IL,62060,23:03:00,23:33:00,30,0,12:00:00,00:30:00,"JOLIET, IL",,HUB-MADISON,,38.6763,-90.1556,Exact
TOMASEK-CHICAGO,ILBE.JOL.MAD,HUB,MINOOKA DOCK,Minooka,IL,60447,18:48:00,19:03:00,15,0,18:00:00,05:00:00,"JOLIET, IL",,HUB-MINOOKA,,41.4457,-88.2843,Exact
TOMASEK-CHICAGO,ILBE.JOL.MON,9TOY,TOY CHICAGO PDC,Aurora,IL,60506,19:39:00,19:59:00,20,0,17:05:00,06:00:00,"JOLIET, IL",,9TOY-CHICAGO,CHICAGO,41.7893,-88.3694,Exact
TOMASEK-CHICAGO,ILBE.JOL.MON,HUB,MADISON WI DOCK,Deforest,WI,53532,22:16:00,22:36:00,20,0,19:00:00,08:00:00,"JOLIET, IL",,HUB-MADISON,,43.2576,-89.3296,Exact
TOMASEK-CHICAGO,ILBE.JOL.STP.MEN,DRC,MENARDS,Plano,IL,60545,09:22:00,09:52:00,30,0,22:00:00,10:00:00,"JOLIET, IL",,L903962,DRC LW,41.6845,-88.4887,Exact
TOMASEK-CHICAGO,ILBE.JOL.STP.MEN,DRC,MENARDS,Eau Claire,WI,54703,03:55:00,04:25:00,30,0,22:00:00,08:00:00,"JOLIET, IL",,L903961,DRC LW,44.8474,-91.5896,Exact
TOMASEK-CHICAGO,ILBE.JOL.STP.MEN,HUB,MENOMONIE DOCK,Menomonie,WI,54751,03:01:00,03:31:00,30,0,18:00:00,14:00:00,"JOLIET, IL",,HUB-MENOMONIE,,44.9156,-91.8561,Exact
TOMASEK-CHICAGO,ILBE.JOL.STP.MEN,HUB,MINOOKA DOCK,Minooka,IL,60447,18:18:00,19:00:00,42,0,18:00:00,05:00:00,"JOLIET, IL",,HUB-MINOOKA,,41.4457,-88.2843,Exact
TOMASEK-CHICAGO,ILBE.JOL.STP.MEN,HUB,SAINT PAUL DOCK,Saint Paul,MN,55117,01:22:00,01:52:00,30,0,18:00:00,14:00:00,"JOLIET, IL",,HUB-SAINT PAUL,,44.9838,-93.0916,Exact
TOMASEK-CHICAGO,ILBE.JOL.TOL,HUB,MINOOKA DOCK,Minooka,IL,60447,03:37:00,03:52:00,15,0,19:00:00,05:00:00,"JOLIET, IL",,HUB-MINOOKA,,41.4457,-88.2843,Exact
TOMASEK-CHICAGO,ILBE.JOL.TOL,HUB,MINOOKA DOCK,Minooka,IL,60447,18:33:00,19:00:00,27,0,18:00:00,08:00:00,"JOLIET, IL",,HUB-MINOOKA,,41.4457,-88.2843,Exact
TOMASEK-CHICAGO,ILBE.JOL.TOL,HUB,TOLEDO DOCK,Toledo,OH,43615,00:03:00,00:33:00,30,0,20:30:00,01:00:00,"JOLIET, IL",,HUB-TOLEDO,,41.6328,-83.6278,Exact
TOMASEK-CHICAGO,ILBE.MILA.AUR.LAN,9HYU,HK CHICAGO PDC,Aurora,IL,60506,02:30:00,02:45:00,15,0,16:30:00,06:00:00,"MONTGOMERY, IL",,9HK-CHICAGO,CHICAGO,41.7921,-88.3579,Exact
TOMASEK-CHICAGO,ILBE.MILA.AUR.LAN,9HYU,HK CHICAGO PDC,Aurora,IL,60506,16:30:00,17:00:00,30,0,16:30:00,16:30:00,"MONTGOMERY, IL",,9HK-CHICAGO,CHICAGO,41.7921,-88.3579,Exact
TOMASEK-CHICAGO,ILBE.MILA.AUR.LAN,9TOY,TOY CHICAGO PDC,Aurora,IL,60506,17:05:00,17:35:00,30,0,17:05:00,06:00:00,"MONTGOMERY, IL",,9TOY-CHICAGO,CHICAGO,41.7893,-88.3694,Exact
TOMASEK-CHICAGO,ILBE.MILA.AUR.LAN,HUB,LANSING DOCK,Lansing,MI,48906,22:32:00,23:32:00,60,0,14:00:00,06:00:00,"MONTGOMERY, IL",,HUB-LANSING,,42.7778,-84.6333,Exact
TOMASEK-CHICAGO,ILBE.MILA.AUR.LAN TOY,HUB,LANSING DOCK,Lansing,MI,48906,21:57:00,22:57:00,60,0,14:00:00,06:00:00,"AURORA.TOY PDC, IL",,HUB-LANSING,,42.7778,-84.6333,Exact
TOMASEK-CHICAGO,ILBE.MIN DRE DSO.1,DRE,AHW LLC,Libertyville,IL,60048,07:39:00,07:55:00,16,69,22:00:00,08:00:00,"MINOOKA, IL",,L001586,MILAN MW,42.2815,-87.9345,Exact
TOMASEK-CHICAGO,ILBE.MIN DRE DSO.1,DRE,AHW LLC,HAMPSHIRE,IL,60140-8858,05:03:00,05:28:00,25,522,22:00:00,08:00:00,"MINOOKA, IL",,L001573,MILAN MW,42.0808,-88.4526,MANUAL
TOMASEK-CHICAGO,ILBE.MIN DRE DSO.1,DRE,AHW LLC,WAUCONDA,IL,60084-3127,07:00:00,07:16:00,16,100,07:00:00,09:00:00,"MINOOKA, IL",,L001634,MILAN MW,42.2939,-88.1621,Exact
TOMASEK-CHICAGO,ILBE.MIN DRE DSO.1,DRE,AHW LLC,ELBURN,IL,60119-9135,04:23:00,04:39:00,16,84,22:00:00,08:00:00,"MINOOKA, IL",,L001562,MILAN MW,41.8855,-88.4723,MANUAL
TOMASEK-CHICAGO,ILBE.MIN DRE DSO.1,DRE,Revels Turf,ELGIN,IL,60123-9354,05:51:00,06:07:00,16,90,22:00:00,08:00:00,"MINOOKA, IL",,L001574,MILAN MW,42.0731,-88.2789,MANUAL
TOMASEK-CHICAGO,ILBE.MIN DRE DSO.1,DRE,WEST SIDE TRACTOR,WAUCONDA,IL,60084-9751,06:37:00,06:52:00,15,89,22:00:00,08:00:00,"MINOOKA, IL",,L903164,MILAN MW,42.2848,-88.1559,MANUAL
TOMASEK-CHICAGO,ILBE.MIN DRE DSO.1,DRE,WEST SIDE TRACTOR,LISLE,IL,60532-1677,03:28:00,03:47:00,19,142,22:00:00,08:00:00,"MINOOKA, IL",,L002550,MILAN MW,41.7967,-88.1162,MANUAL
TOMASEK-CHICAGO,ILBE.MIN DRE DSO.2,DRE,AHW LLC,Manteno,IL,60950,04:08:00,04:27:00,19,250,22:00:00,08:00:00,"MINOOKA, IL",,L001589,MILAN MW,41.2483,-87.8566,Exact
TOMASEK-CHICAGO,ILBE.MIN DRE DSO.2,DRE,SHOREWOOD HOME & AUTO,Shorewood,IL,60404,23:49:00,00:05:00,16,105,22:00:00,08:00:00,"MINOOKA, IL",,L001619,MILAN MW,41.5214,-88.211,Exact
TOMASEK-CHICAGO,ILBE.MIN DRE DSO.2,DRE,SHOREWOOD HOME & AUTO,Homer Glen,IL,60491,02:29:00,02:45:00,16,109,22:00:00,08:00:00,"MINOOKA, IL",,L001577,MILAN MW,41.5994,-87.9511,Exact
TOMASEK-CHICAGO,ILBE.MIN DRE DSO.2,DRE,WEST SIDE TRACTOR,South Holland,IL,60473,03:11:00,03:29:00,18,118,22:00:00,08:00:00,"MINOOKA, IL",,L903163,MILAN MW,41.6009,-87.6212,Exact
TOMASEK-CHICAGO,ILBE.MIN DRE DSO.2,DRE,WEST SIDE TRACTOR,Joliet,IL,60436,00:21:00,00:36:00,15,77,22:00:00,08:00:00,"MINOOKA, IL",,L903159,MILAN MW,41.5103,-88.1356,Exact
TOMASEK-CHICAGO,ILBE.MIN DRE DSO.2,VOL,M & K TRUCK SALES,Summit Argo,IL,60501,01:16:00,02:01:00,45,1008,21:30:00,08:00:00,"MINOOKA, IL",,L003196,JOLIET,41.7881,-87.8139,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.10,CMN,CUMMINS OAK CREEK,Oak Creek,WI,53154,05:13:00,05:28:00,15,224,22:00:00,08:00:00,"MINOOKA, IL",,L002660,INDIANAPOLIS,42.8724,-87.9252,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.10,CNH,JOHNSON TRACTOR INC,Harvard,IL,60033,08:00:00,08:09:00,9,56,02:30:00,09:00:00,"MINOOKA, IL",,L902472,LEBANON,42.4584,-88.6008,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.10,CNH,"MARTIN IMPLEMENT SALES, INC.",South Elgin,IL,60177,08:59:00,09:09:00,10,28,07:00:00,10:00:00,"MINOOKA, IL",,L001222,LEBANON,41.9843,-88.326,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.10,CNH,OTTER SALES & SERVICE INC,Burlington,WI,53105,06:17:00,06:27:00,10,28,02:30:00,08:00:00,"MINOOKA, IL",,L001460,LEBANON,42.6947,-88.2642,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.10,CNH,TRIEBOLD IMPLT INC,Whitewater,WI,53190,07:08:00,07:23:00,15,56,02:30:00,08:00:00,"MINOOKA, IL",,L001537,LEBANON,42.8168,-88.7277,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.10,DRE,BROOKS TRACTOR,Mount Pleasant,WI,53177,04:13:00,04:20:00,7,28,21:30:00,08:00:00,"MINOOKA, IL",,L002965,MILAN LW,42.7154,-87.9532,MANUAL
TOMASEK-CHICAGO,ILBE.MIN ST.10,DRE,ESCH-ECONOMY INC,Oak Creek,WI,53154,05:38:00,05:43:00,5,14,21:30:00,10:00:00,"MINOOKA, IL",,L001922,MILAN LW,42.9008,-87.9503,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.10,KUB,JOHNSON TRACTOR INC,Harvard,IL,60033,08:09:00,08:10:00,1,56,02:30:00,09:00:00,"MINOOKA, IL",,L902758,EDGERTON,42.4584,-88.6008,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.10,VOL,KRIETE TRUCK CENTER,Franksville,WI,53126,04:29:00,04:54:00,25,392,21:30:00,08:00:00,"MINOOKA, IL",,L003213,JOLIET,42.7552,-87.9548,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.11,AGCO,AC MCCARTNEY FARM EQUIPMENT,Durand,IL,61024,07:33:00,07:43:00,10,15,20:30:00,09:00:00,"MINOOKA, IL",,L002161,BATAVIA,42.4189,-89.3301,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.11,AIT,APPLIED - ROCKFORD,Machesney Park,IL,61115,04:19:00,04:35:00,16,120,01:30:00,08:00:00,"MINOOKA, IL",,L002706,FLORENCE,42.3745,-89.024,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.11,CNH,"MILLER-BRADFORD & RISBERG, INC",Rockford,IL,61109,06:26:00,06:33:00,7,84,02:30:00,08:00:00,"MINOOKA, IL",,L001127,LEBANON,42.217,-89.0723,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.11,CNH,PEABUDYS NORTH,Pecatonica,IL,61063,07:03:00,07:10:00,7,84,02:30:00,08:00:00,"MINOOKA, IL",,L001205,LEBANON,42.247,-89.3582,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.11,HYU,HYUNDAI OF PERRYVILLE,Rockford,IL,61107,05:25:00,05:32:00,7,112,19:30:00,08:00:00,"MINOOKA, IL",,L000659,CHICAGO,42.2722,-88.98,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.11,KIA,ROCK RIVER KIA,Rockford,IL,61107,05:41:00,05:48:00,7,112,19:30:00,08:00:00,"MINOOKA, IL",,L000486,CHICAGO,42.2669,-89.029,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.11,VOL,CENTRAL ILLINOIS TRUCKS,Loves Park,IL,61111,04:49:00,05:14:00,25,480,21:30:00,08:00:00,"MINOOKA, IL",,L003202,JOLIET,42.323,-88.9699,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.11,WES,WESCO ROCKFORD,Rockford,IL,61109,05:57:00,06:12:00,15,120,22:30:00,08:00:00,"MINOOKA, IL",,L201943,CAROL STREAM,42.2347,-89.0125,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.12,CNH,BIRKEYS FARM STORE INC,Polo,IL,61064,06:28:00,06:35:00,7,84,02:30:00,08:00:00,"MINOOKA, IL",,L001207,LEBANON,41.9765,-89.5792,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.12,CNH,JOHNSON TRACTOR,Amboy,IL,61310,04:11:00,04:15:00,4,56,02:30:00,08:00:00,"MINOOKA, IL",,L001158,LEBANON,41.7215,-89.3322,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.12,CNH,PEABUDY'S INC.,Sterling,IL,61081,05:17:00,05:24:00,7,84,02:30:00,08:00:00,"MINOOKA, IL",,L001224,LEBANON,41.8137,-89.6472,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.12,DRE,"WILCO RENTAL, INC.",Sterling,IL,61081,05:36:00,05:43:00,7,84,22:15:00,09:00:00,"MINOOKA, IL",,L001624,MILAN LW,41.8058,-89.6987,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.12,FRD,DIXON FORD LINCOLN MERCURY,Dixon,IL,61021,04:55:00,05:02:00,7,84,02:30:00,10:00:00,"MINOOKA, IL",,L000253,INDIANAPOLIS,41.831,-89.5366,MANUAL
TOMASEK-CHICAGO,ILBE.MIN ST.12,FRD,KUNES COUNTRY AUTO,Mount Carroll,IL,61053,07:10:00,07:17:00,7,84,02:30:00,10:00:00,"MINOOKA, IL",,L000244,INDIANAPOLIS,42.0838,-89.9834,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.12,FRD,KUNES COUNTY LINCOLN OF STERLING,Sterling,IL,61081,05:47:00,05:54:00,7,84,02:30:00,10:00:00,"MINOOKA, IL",,L000263,INDIANAPOLIS,41.8154,-89.6985,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.12,FRD,MENDOTA FORD INC,Mendota,IL,61342,03:34:00,03:44:00,10,84,02:30:00,08:00:00,"MINOOKA, IL",,L903170,INDIANAPOLIS,41.5328,-89.123,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.12,KUB,JOHNSON TRACTOR,Amboy,IL,61310,04:15:00,04:16:00,1,56,02:30:00,08:00:00,"MINOOKA, IL",,L905459,EDGERTON,41.7215,-89.3322,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.12,TOY,KEN NELSON TOYOTA,Dixon,IL,61021,04:39:00,04:44:00,5,112,22:30:00,08:00:00,"MINOOKA, IL",,L000335,CHICAGO,41.8342,-89.4785,Exact
TOMASEK-CHICAGO,ILBE.MIN ST.13,CNH,JOHNSON TRACTOR INC.,Rochelle,IL,61068,06:00:00,06:06:00,6,84,06:00:00,08:00:00,"MINOOKA, IL",@230,L001217,LEBANON,42.003,-89.1061,Exact
